created_at,updated_at,id,operation_id,operation_type,summ,rids,created,currency,description,summ_pickpoint,office_id,employee_id
2025-01-12 16:40:44.142389,2025-01-12 16:40:44.142401,165961,2218616435,Продажа,8.09,[-2212329815763758939],2025-01-06 11:56:01,₽,"",0,2936,3804
2025-01-12 16:40:44.142553,2025-01-12 16:40:44.142565,165962,2218616100,Продажа,36.66,"[-3549778304294493959,-80946018256553602]",2025-01-06 11:56:00,₽,"",0,2927,3708
2025-01-12 16:40:44.142716,2025-01-12 16:40:44.142727,165963,2218615983,Компенсация за пакеты,13,[-2745664340686863056],2025-01-06 11:55:57,₽,"",0,2935,3799
2025-01-12 16:40:44.142879,2025-01-12 16:40:44.14289,165964,2218615773,Продажа,31.9,[-4582127779629855755],2025-01-06 11:55:57,₽,"",0,2927,3708
2025-01-12 16:40:44.143041,2025-01-12 16:40:44.143053,165965,2218615192,Продажа,31.09,[-4723597802024945318],2025-01-06 11:55:39,₽,"",0,2940,3820
2025-01-12 16:40:44.143279,2025-01-12 16:40:44.143291,165966,2218615385,Продажа,16.86,[-579167535306256497],2025-01-06 11:55:38,₽,"",0,2956,3808
2025-01-12 16:40:44.143441,2025-01-12 16:40:44.143453,165967,2218615178,Компенсация за пакеты,13,[-8284058057133476810],2025-01-06 11:55:37,₽,"",0,2940,3819
2025-01-12 16:40:44.143603,2025-01-12 16:40:44.143615,165968,2218615121,Продажа,23.09,[-4742124409656484066],2025-01-06 11:55:37,₽,"",0,2927,3708
2025-01-12 16:40:44.143764,2025-01-12 16:40:44.143776,165969,2218615118,Продажа,29.33,[-5464128565493539466],2025-01-06 11:55:37,₽,"",0,2940,3819
2025-01-12 16:40:44.143925,2025-01-12 16:40:44.143937,165970,2218614981,Продажа,17.34,[-539463313402288197],2025-01-06 11:55:36,₽,"",0,2927,3708
2025-01-12 16:40:44.144086,2025-01-12 16:40:44.144098,165971,2218614721,Возврат,-44.99,[-3555492097115778370],2025-01-06 11:55:35,₽,"",0,2939,3818
2025-01-12 16:40:44.144323,2025-01-12 16:40:44.144335,165972,2218614665,Компенсация за пакеты,8,[-8810723027389592799],2025-01-06 11:55:33,₽,"",0,2940,3819
2025-01-12 16:40:44.144484,2025-01-12 16:40:44.144496,165973,2218614337,Продажа,3.82,[-8179894283915097656],2025-01-06 11:55:32,₽,"",0,2956,3890
2025-01-12 16:40:44.144646,2025-01-12 16:40:44.144657,165974,2218614298,Компенсация сейф пакетов,4.5,[-1587001993561468468],2025-01-06 11:55:25,₽,"",0,2948,
2025-01-12 16:40:44.144807,2025-01-12 16:40:44.144819,165975,2218614285,Мотивация за переупаковку товара,10,[-6623469407637198091],2025-01-06 11:55:24,₽,"",0,2967,
2025-01-12 16:40:44.144968,2025-01-12 16:40:44.14498,165976,2218614207,Компенсация сейф пакетов,4.5,[-4108314884395568633],2025-01-06 11:55:24,₽,"",0,2962,
2025-01-12 16:40:44.145129,2025-01-12 16:40:44.145141,165977,2218614202,Компенсация сейф пакетов,4.5,[-4957777247700052057],2025-01-06 11:55:23,₽,"",0,2933,
2025-01-12 16:40:44.14576,2025-01-12 16:40:44.145774,165978,2218613896,Продажа,19.84,[-5310450817859289317],2025-01-06 11:55:17,₽,"",0,2939,3818
2025-01-12 16:40:44.145936,2025-01-12 16:40:44.145948,165979,2218614049,Продажа,16.24,[-3546455040509023599],2025-01-06 11:55:16,₽,"",0,2938,3810
2025-01-12 16:40:44.14621,2025-01-12 16:40:44.146222,165980,2218613694,Мотивация за переупаковку товара,10,[-4957777247700052057],2025-01-06 11:55:16,₽,"",0,2933,
2025-01-12 16:40:44.146381,2025-01-12 16:40:44.146393,165981,2218614084,Компенсация за пакеты,4,[-1979015382105330766],2025-01-06 11:55:16,₽,"",0,2938,3809
2025-01-12 16:40:53.675757,2025-01-12 16:40:53.675769,168775,2218281047,Компенсация сейф пакетов,3,[-1256970459609891181],2025-01-06 10:08:13,₽,"",0,2932,
2025-01-12 16:40:53.675919,2025-01-12 16:40:53.675931,168776,2218280917,Продажа,7.55,[-3739535933963911143],2025-01-06 10:08:13,₽,"",0,2952,3872
2025-01-12 16:40:53.676079,2025-01-12 16:40:53.676092,168777,2218280959,Компенсация за пакеты,5,[-290425407061358509],2025-01-06 10:08:12,₽,"",0,2952,3869
2025-01-12 16:40:53.67624,2025-01-12 16:40:53.676252,168778,2218280790,Компенсация за пакеты,8,[-5119092864734654641],2025-01-06 10:08:12,₽,"",0,2963,3931
2025-01-12 16:40:53.6764,2025-01-12 16:40:53.676412,168779,2218280602,Продажа,12.78,"[-2361545066442832751,-7276440180422205093]",2025-01-06 10:08:12,₽,"",0,2963,3931
2025-01-12 16:40:53.676561,2025-01-12 16:40:53.676573,168780,2218280842,Компенсация за пакеты,12,"[-6526949961085175872,-281576579935529998]",2025-01-06 10:08:12,₽,"",0,2938,3809
2025-01-12 16:40:53.678703,2025-01-12 16:40:53.678722,168781,2218280726,Продажа,4.53,[-7415343474601609116],2025-01-06 10:08:12,₽,"",0,2952,3872
2025-01-12 16:40:55.164897,2025-01-12 16:40:55.164918,169224,2218134814,Доплата за скорость приемки,100.96,[],2025-01-06 08:16:37,₽,доплата за скорость приемки за 2025-01-05,0,2933,
2025-01-12 16:40:55.165465,2025-01-12 16:40:55.165484,169225,2218134772,Доплата за скорость приемки,16.33,[],2025-01-06 08:16:37,₽,доплата за скорость приемки за 2025-01-05,0,2942,
2025-01-12 16:40:55.165801,2025-01-12 16:40:55.165817,169226,2218134774,Доплата за скорость приемки,216.82,[],2025-01-06 08:16:36,₽,доплата за скорость приемки за 2025-01-05,0,2957,
2025-01-12 16:40:55.166112,2025-01-12 16:40:55.166128,169227,2218134385,Доплата за скорость приемки,15.02,[],2025-01-06 08:16:33,₽,доплата за скорость приемки за 2025-01-05,0,2941,
2025-01-12 16:40:55.16664,2025-01-12 16:40:55.166657,169228,2218134372,Доплата за скорость приемки,225.34,[],2025-01-06 08:16:32,₽,доплата за скорость приемки за 2025-01-05,0,2962,
2025-01-12 16:40:14.740234,2025-01-12 16:40:14.740273,157082,2219635879,Продажа,10.66,[-4956648142233185882],2025-01-06 16:02:54,₽,"",0,2962,3740
2025-01-12 16:40:44.49718,2025-01-12 16:40:44.497192,165996,2218612189,Продажа,25.95,[-6453810790604778161],2025-01-06 11:54:50,₽,"",0,2957,3901
2025-01-12 16:40:44.497343,2025-01-12 16:40:44.497354,165997,2218612149,Компенсация за пакеты,8,[-2021896340357953976],2025-01-06 11:54:49,₽,"",0,2959,3709
2025-01-12 16:40:44.497507,2025-01-12 16:40:44.497518,165998,2218612095,Продажа,73.68,[-1776027809938175006],2025-01-06 11:54:49,₽,"",0,2959,3709
2025-01-12 16:40:44.49767,2025-01-12 16:40:44.497682,165999,2218611704,Компенсация за пакеты,13,[-1311674500878112003],2025-01-06 11:54:48,₽,"",0,2959,3709
2025-01-12 16:40:44.497834,2025-01-12 16:40:44.497846,166000,2218611534,Компенсация сейф пакетов,4.5,[-7309992934476493786],2025-01-06 11:54:46,₽,"",0,2962,
2025-01-12 16:40:44.497998,2025-01-12 16:40:44.49801,166001,2218611487,Компенсация сейф пакетов,4.5,[-2009062490372835583],2025-01-06 11:54:46,₽,"",0,2955,
2025-01-12 16:40:44.498162,2025-01-12 16:40:44.498174,166002,2218611499,Компенсация сейф пакетов,3,[-1414354913440543581],2025-01-06 11:54:45,₽,"",0,2948,
2025-01-12 16:40:44.498325,2025-01-12 16:40:44.498337,166003,2218611536,Компенсация сейф пакетов,10,[-7569210005535767787],2025-01-06 11:54:45,₽,"",0,2933,
2025-01-12 16:40:44.498488,2025-01-12 16:40:44.4985,166004,2218611466,Компенсация сейф пакетов,10,[-8888401992490895489],2025-01-06 11:54:45,₽,"",0,2928,
2025-01-12 16:40:44.49895,2025-01-12 16:40:44.49897,166005,2218611310,Мотивация за переупаковку товара,10,[-1414354913440543581],2025-01-06 11:54:39,₽,"",0,2948,
2025-01-12 16:40:44.499412,2025-01-12 16:40:44.499427,166006,2218611292,Мотивация за переупаковку товара,10,[-2009062490372835583],2025-01-06 11:54:38,₽,"",0,2955,
2025-01-12 16:40:44.499595,2025-01-12 16:40:44.499607,166007,2218611269,Мотивация за переупаковку товара,10,[-8888401992490895489],2025-01-06 11:54:38,₽,"",0,2928,
2025-01-12 16:40:44.499765,2025-01-12 16:40:44.499777,166008,2218611371,Мотивация за переупаковку товара,10,[-7569210005535767787],2025-01-06 11:54:38,₽,"",0,2933,
2025-01-12 16:40:44.499931,2025-01-12 16:40:44.499943,166009,2218611369,Мотивация за переупаковку товара,10,[-7309992934476493786],2025-01-06 11:54:38,₽,"",0,2962,
2025-01-12 16:40:44.500097,2025-01-12 16:40:44.500108,166010,2218611231,Мотивация за переупаковку товара,10,[-1283164131445555992],2025-01-06 11:54:37,₽,"",0,2965,
2025-01-12 16:40:44.500261,2025-01-12 16:40:44.500272,166011,2218611212,Компенсация за пакеты,13,[-5074430998412789756],2025-01-06 11:54:32,₽,"",0,2929,3720
2025-01-12 16:40:44.500425,2025-01-12 16:40:44.500436,166012,2218610872,Продажа,40.13,[-8685751293470630305],2025-01-06 11:54:32,₽,"",0,2929,3721
2025-01-12 16:40:44.500588,2025-01-12 16:40:44.5006,166013,2218611145,Компенсация за пакеты,8,[-1919157443703501779],2025-01-06 11:54:31,₽,"",0,2957,3901
2025-01-12 16:40:44.500753,2025-01-12 16:40:44.500764,166014,2218611074,Компенсация за пакеты,26,"[-4950424169846562521,-1174365545169914279,-647665390541695538]",2025-01-06 11:54:31,₽,"",0,2946,3831
2025-01-12 16:40:44.501081,2025-01-12 16:40:44.501407,166016,2218610646,Продажа,50.19,[-5364703041023510562],2025-01-06 11:54:27,₽,"",0,2929,3721
2025-01-12 16:40:44.502045,2025-01-12 16:40:44.502064,166017,2218610645,Продажа,7.41,[-2295372247441583909],2025-01-06 11:54:27,₽,"",0,2929,3719
2025-01-12 16:40:44.503782,2025-01-12 16:40:44.503794,166018,2218610482,Возврат,-9.63,[-8648951077310785927],2025-01-06 11:54:27,₽,"",0,2948,3790
2025-01-12 16:40:44.504416,2025-01-12 16:40:44.504434,166019,2218610272,Продажа,27.04,[-1444602050794031890],2025-01-06 11:54:26,₽,"",0,2929,3719
2025-01-12 16:40:44.505239,2025-01-12 16:40:44.50525,166020,2218610398,Компенсация за пакеты,8,[-4364244343305050535],2025-01-06 11:54:25,₽,"",0,2929,3720
2025-01-12 16:40:44.505467,2025-01-12 16:40:44.50548,166021,2218610173,Продажа,41.75,[-939933363907074269],2025-01-06 11:54:25,₽,"",0,2946,3831
2025-01-12 16:40:44.50678,2025-01-12 16:40:44.506803,166022,2218610308,Продажа,429.54,[-468401149196625268],2025-01-06 11:54:25,₽,"",0,2929,3721
2025-01-12 16:40:44.507452,2025-01-12 16:40:44.507472,166023,2218610155,Продажа,12.19,[-120404952562951752],2025-01-06 11:54:25,₽,"",0,2936,3802
2025-01-12 16:40:44.507901,2025-01-12 16:40:44.507919,166024,2218610091,Возврат,-50.69,[-2462991472327559728],2025-01-06 11:54:24,₽,"",0,2948,3750
2025-01-12 16:40:44.508588,2025-01-12 16:40:44.50872,166025,2218609762,Компенсация сейф пакетов,10,[-7356342772254879821],2025-01-06 11:54:09,₽,"",0,2928,
2025-01-12 16:40:44.509091,2025-01-12 16:40:44.509169,166026,2218609824,Компенсация сейф пакетов,3,[-1283164131445555992],2025-01-06 11:54:09,₽,"",0,2965,
2025-01-12 16:40:44.509642,2025-01-12 16:40:44.509655,166027,2218609647,Компенсация сейф пакетов,10,[-901686281242205796],2025-01-06 11:54:09,₽,"",0,2928,
2025-01-12 16:40:44.50983,2025-01-12 16:40:44.509842,166028,2218609439,Мотивация за выдачу заказа курьеру,1.44,[-6047869063637712278],2025-01-06 11:54:08,₽,"",0,2961,3922
2025-01-12 16:40:44.510001,2025-01-12 16:40:44.510012,166029,2218609918,Продажа,43,[-865132501314334585],2025-01-06 11:54:08,₽,"",0,2929,3721
2025-01-12 16:40:44.510168,2025-01-12 16:40:44.51018,166030,2218609624,Продажа,4.37,[-4023318642446296137],2025-01-06 11:54:08,₽,"",0,2946,3844
2025-01-12 16:40:44.510335,2025-01-12 16:40:44.510347,166031,2218609697,Мотивация за переупаковку товара,10,[-8250699407152876658],2025-01-06 11:54:08,₽,"",0,2933,
2025-01-12 16:40:44.5105,2025-01-12 16:40:44.510512,166032,2218609732,Компенсация сейф пакетов,4.5,[-281112348248858102],2025-01-06 11:54:08,₽,"",0,2938,
2025-01-12 16:40:44.510664,2025-01-12 16:40:44.510676,166033,2218609615,Продажа,10.86,[-6581020959196554353],2025-01-06 11:54:08,₽,"",0,2957,3905
2025-01-12 16:40:44.510828,2025-01-12 16:40:44.51084,166034,2218609609,Компенсация за пакеты,8,[-5958834591445031116],2025-01-06 11:54:08,₽,"",0,2946,3831
2025-01-12 16:40:44.510993,2025-01-12 16:40:44.511005,166035,2218609285,Компенсация за пакеты,8,[-2214118727588247319],2025-01-06 11:54:06,₽,"",0,2958,3907
2025-01-12 16:40:44.511157,2025-01-12 16:40:44.511169,166036,2218609382,Компенсация за пакеты,13,[-7274727233692240271],2025-01-06 11:54:06,₽,"",0,2948,3750
2025-01-12 16:40:44.51132,2025-01-12 16:40:44.511332,166037,2218609394,Компенсация за пакеты,8,[-8733790506396170280],2025-01-06 11:54:05,₽,"",0,2961,3922
2025-01-12 16:40:44.511482,2025-01-12 16:40:44.511494,166038,2218609353,Продажа,4.71,[-2642396792697142361],2025-01-06 11:54:05,₽,"",0,2949,3783
2025-01-12 16:40:44.511646,2025-01-12 16:40:44.511658,166039,2218609252,Продажа,45.97,[-5889397448618204811],2025-01-06 11:54:05,₽,"",0,2948,3750
2025-01-12 16:40:44.511809,2025-01-12 16:40:44.511821,166040,2218609045,Компенсация за пакеты,13,[-5187427128890613815],2025-01-06 11:54:04,₽,"",0,2946,3831
2025-01-12 16:40:44.51197,2025-01-12 16:40:44.511982,166041,2218608969,Продажа,13.41,"[-5432910358109391713,-5841618519516638747]",2025-01-06 11:54:04,₽,"",0,2946,3844
2025-01-12 16:40:44.512134,2025-01-12 16:40:44.512146,166042,2218609088,Компенсация за пакеты,5,[-4229783926734723449],2025-01-06 11:54:04,₽,"",0,2946,3831
2025-01-12 16:40:44.512297,2025-01-12 16:40:44.512309,166043,2218609083,Компенсация за пакеты,21,"[-5420288132500587591,-6008173910203381660]",2025-01-06 11:54:04,₽,"",0,2962,3740
2025-01-12 16:40:44.512462,2025-01-12 16:40:44.512474,166044,2218608774,Продажа,5.68,[-1834113336586530671],2025-01-06 11:54:04,₽,"",0,2946,3844
2025-01-12 16:40:44.512626,2025-01-12 16:40:44.512666,166045,2218608965,Продажа,20.22,[-8757238230303127563],2025-01-06 11:54:04,₽,"",0,2962,3740
2025-01-12 16:40:44.513448,2025-01-12 16:40:44.513459,166046,2218608970,Продажа,4.62,[-2151769773769157709],2025-01-06 11:54:04,₽,"",0,2946,3831
2025-01-12 16:40:44.513735,2025-01-12 16:40:44.513748,166047,2218608740,Продажа,21.77,"[-7031913169506042625,-7558343047856575829]",2025-01-06 11:54:03,₽,"",0,2957,3905
2025-01-12 16:40:44.513991,2025-01-12 16:40:44.514003,166048,2218608691,Мотивация за выдачу заказа курьеру,4.32,"[-8268989799696564851,-1527124617868951766,-9012489263799344108]",2025-01-06 11:54:03,₽,"",0,2958,3909
2025-01-12 16:40:44.514273,2025-01-12 16:40:44.514285,166049,2218608603,Мотивация за переупаковку товара,10,[-281112348248858102],2025-01-06 11:54:01,₽,"",0,2938,
2025-01-12 16:40:44.514443,2025-01-12 16:40:44.514455,166050,2218608595,Компенсация сейф пакетов,10,[-8250699407152876658],2025-01-06 11:54:01,₽,"",0,2933,
2025-01-12 16:40:44.514609,2025-01-12 16:40:44.514621,166051,2218608564,Мотивация за переупаковку товара,10,[-901686281242205796],2025-01-06 11:54:01,₽,"",0,2928,
2025-01-12 16:40:44.514775,2025-01-12 16:40:44.514787,166052,2218608641,Мотивация за переупаковку товара,10,[-7356342772254879821],2025-01-06 11:54:00,₽,"",0,2928,
2025-01-12 16:40:44.51494,2025-01-12 16:40:44.514952,166053,2218608528,Мотивация за переупаковку товара,10,[-927291180793607560],2025-01-06 11:54:00,₽,"",0,2938,
2025-01-12 16:40:44.515106,2025-01-12 16:40:44.515118,166054,2218608446,Компенсация за пакеты,8,[-6686841455989446202],2025-01-06 11:53:49,₽,"",0,2948,3750
2025-01-12 16:40:44.515901,2025-01-12 16:40:44.516109,166055,2218608457,Компенсация за пакеты,8,[-6460889767401786600],2025-01-06 11:53:48,₽,"",0,2955,3738
2025-01-12 16:40:44.516468,2025-01-12 16:40:44.516483,166056,2218608119,Продажа,21.89,[-1331364204849041340],2025-01-06 11:53:47,₽,"",0,2955,3738
2025-01-12 16:40:44.516825,2025-01-12 16:40:44.516844,166057,2218608326,Продажа,28.28,[-7472059450358424602],2025-01-06 11:53:47,₽,"",0,2957,3905
2025-01-12 16:40:44.517342,2025-01-12 16:40:44.517358,166058,2218608042,Компенсация за пакеты,21,"[-7771024821435329083,-8236468984244766992]",2025-01-06 11:53:42,₽,"",0,2950,3857
2025-01-12 16:40:44.517701,2025-01-12 16:40:44.517715,166059,2218608067,Компенсация за пакеты,5,[-4300732019152676662],2025-01-06 11:53:42,₽,"",0,2955,3738
2025-01-12 16:40:44.517903,2025-01-12 16:40:44.517915,166060,2218607375,Продажа,10.94,[-2629471822031677382],2025-01-06 11:53:38,₽,"",0,2955,3738
2025-01-12 16:40:44.518077,2025-01-12 16:40:44.518089,166061,2218607555,Продажа,39.79,[-7003203643315412169],2025-01-06 11:53:38,₽,"",0,2950,3857
2025-01-12 16:40:44.518476,2025-01-12 16:40:44.518501,166062,2218607180,Компенсация сейф пакетов,4.5,[-927291180793607560],2025-01-06 11:53:31,₽,"",0,2938,
2025-01-12 16:40:44.518765,2025-01-12 16:40:44.51878,166063,2218607131,Компенсация сейф пакетов,3,[-4505687930628986057],2025-01-06 11:53:30,₽,"",0,2953,
2025-01-12 16:40:44.519008,2025-01-12 16:40:44.51902,166064,2218607010,Мотивация за переупаковку товара,10,[-4505687930628986057],2025-01-06 11:53:22,₽,"",0,2953,
2025-01-12 16:40:44.5192,2025-01-12 16:40:44.51928,166065,2218606958,Мотивация за переупаковку товара,10,[-1824429417920482510],2025-01-06 11:53:22,₽,"",0,2948,
2025-01-12 16:40:44.519447,2025-01-12 16:40:44.519459,166066,2218606748,Продажа,4.1,[-2049967810212054043],2025-01-06 11:53:20,₽,"",0,2927,3708
2025-01-12 16:40:44.519613,2025-01-12 16:40:44.519625,166067,2218606632,Продажа,10.77,[-7994236921030066930],2025-01-06 11:53:19,₽,"",0,2936,3804
2025-01-12 16:40:44.519777,2025-01-12 16:40:44.519789,166068,2218606610,Продажа,7.61,[-7722861812737843686],2025-01-06 11:53:19,₽,"",0,2929,3719
2025-01-12 16:40:44.51994,2025-01-12 16:40:44.519952,166069,2218606512,Компенсация за пакеты,8,[-1855590073899444638],2025-01-06 11:53:19,₽,"",0,2929,3720
2025-01-12 16:40:44.520103,2025-01-12 16:40:44.520115,166070,2218606326,Продажа,10.82,[-6210971580342466761],2025-01-06 11:53:17,₽,"",0,2950,3856
2025-01-12 16:40:44.520344,2025-01-12 16:40:44.520356,166071,2218606116,Приемка товара поставщика,7.5,[-5177066477506959982],2025-01-06 11:53:17,₽,"",0,2960,3776
2025-01-12 16:40:44.520509,2025-01-12 16:40:44.52052,166072,2218605911,Продажа,6.68,[-7436003001932414706],2025-01-06 11:53:15,₽,"",0,2927,3708
2025-01-12 16:40:44.520671,2025-01-12 16:40:44.520682,166073,2218605971,Компенсация за пакеты,13,[-2565776729007183859],2025-01-06 11:53:15,₽,"",0,2929,3720
2025-01-12 16:40:44.520833,2025-01-12 16:40:44.520845,166074,2218605790,Продажа,11.88,[-6483962729115748249],2025-01-06 11:53:14,₽,"",0,2936,3804
2025-01-12 16:40:44.520996,2025-01-12 16:40:44.521008,166075,2218605119,Мотивация за переупаковку товара,10,[-8890727223423934081],2025-01-06 11:52:53,₽,"",0,2953,
2025-01-12 16:40:44.521231,2025-01-12 16:40:44.521243,166076,2218605106,Компенсация сейф пакетов,4.5,[-7313528969971191112],2025-01-06 11:52:52,₽,"",0,2962,
2025-01-12 16:40:44.521395,2025-01-12 16:40:44.521407,166077,2218605256,Компенсация сейф пакетов,4.5,[-1824429417920482510],2025-01-06 11:52:52,₽,"",0,2948,
2025-01-12 16:40:44.521558,2025-01-12 16:40:44.52157,166078,2218605260,Компенсация за пакеты,8,[-8132384260876735212],2025-01-06 11:52:52,₽,"",0,2967,3947
2025-01-12 16:40:44.521721,2025-01-12 16:40:44.521732,166079,2218604908,Продажа,80.12,"[-5023333033991506503,-5386925514821024705,-2249651078683393777,-3954810828117987313]",2025-01-06 11:52:52,₽,"",0,2927,3699
2025-01-12 16:40:44.521883,2025-01-12 16:40:44.521895,166080,2218604840,Компенсация за пакеты,13,[-4272770538971242258],2025-01-06 11:52:51,₽,"",0,2928,3714
2025-01-12 16:40:44.522046,2025-01-12 16:40:44.522057,166081,2218604547,Компенсация за пакеты,13,[-8720164485463221025],2025-01-06 11:52:51,₽,"",0,2967,3947
2025-01-12 16:40:54.020786,2025-01-12 16:40:54.020798,168802,2218278257,Продажа,9.51,[-6783286703325777136],2025-01-06 10:07:02,₽,"",0,2952,3867
2025-01-12 16:40:54.021514,2025-01-12 16:40:54.021532,168803,2218278039,Компенсация за пакеты,8,[-6801989699082805747],2025-01-06 10:06:52,₽,"",0,2962,3740
2025-01-12 16:40:54.021787,2025-01-12 16:40:54.021802,168804,2218277713,Продажа,55.29,[-4900702712313815186],2025-01-06 10:06:52,₽,"",0,2962,3740
2025-01-12 16:40:54.022045,2025-01-12 16:40:54.02206,168805,2218278022,Компенсация за пакеты,8,[-8310946240153672283],2025-01-06 10:06:51,₽,"",0,2938,3809
2025-01-12 16:40:54.024334,2025-01-12 16:40:54.024349,168806,2218277654,Компенсация за пакеты,5,[-3212966191551298369],2025-01-06 10:06:48,₽,"",0,2927,3708
2025-01-12 16:40:54.024537,2025-01-12 16:40:54.024549,168807,2218277457,Продажа,10.13,[-4420455026290847762],2025-01-06 10:06:48,₽,"",0,2927,3708
2025-01-12 16:40:54.024708,2025-01-12 16:40:54.024721,168808,2218277619,Компенсация за пакеты,4,[-3065671986651942431],2025-01-06 10:06:48,₽,"",0,2938,3809
2025-01-12 16:40:54.024876,2025-01-12 16:40:54.024888,168809,2218277578,Продажа,16.24,"[-988235711378720329,-7058192733469778573]",2025-01-06 10:06:47,₽,"",0,2938,3809
2025-01-12 16:40:54.025323,2025-01-12 16:40:54.025339,168810,2218277316,Продажа,17.28,[-2820614033441469413],2025-01-06 10:06:47,₽,"",0,2927,3699
2025-01-12 16:40:54.025588,2025-01-12 16:40:54.025603,168811,2218277280,Продажа,25.26,"[-3861266502078684043,-4968686733806044389]",2025-01-06 10:06:47,₽,"",0,2927,3708
2025-01-12 16:40:54.02585,2025-01-12 16:40:54.025865,168812,2218277361,Продажа,79.67,[-7876560007184684039],2025-01-06 10:06:47,₽,"",0,2962,3740
2025-01-12 16:40:44.720928,2025-01-12 16:40:44.72094,166099,2218603637,Компенсация за пакеты,8,[-6713627138040993963],2025-01-06 11:52:26,₽,"",0,2955,3738
2025-01-12 16:40:44.721091,2025-01-12 16:40:44.721103,166100,2218603274,Компенсация за пакеты,8,[-1970349324455219878],2025-01-06 11:52:25,₽,"",0,2950,3857
2025-01-12 16:40:44.721586,2025-01-12 16:40:44.7216,166101,2218603038,Продажа,21.68,[-2559920954910430899],2025-01-06 11:52:24,₽,"",0,2950,3857
2025-01-12 16:40:44.721796,2025-01-12 16:40:44.721808,166102,2218603148,Продажа,14.45,[-1288629710511537587],2025-01-06 11:52:24,₽,"",0,2950,3856
2025-01-12 16:40:44.72197,2025-01-12 16:40:44.721982,166103,2218602927,Продажа,17.3,[-3685560982826173838],2025-01-06 11:52:23,₽,"",0,2928,3714
2025-01-12 16:40:44.722252,2025-01-12 16:40:44.722267,166104,2218603219,Компенсация за пакеты,12,"[-6825463916151962378,-1771276653948346012]",2025-01-06 11:52:23,₽,"",0,2953,3878
2025-01-12 16:40:44.72244,2025-01-12 16:40:44.722452,166105,2218603247,Компенсация за пакеты,5,[-860992348518058897],2025-01-06 11:52:23,₽,"",0,2955,3738
2025-01-12 16:40:44.722607,2025-01-12 16:40:44.722619,166106,2218603211,Продажа,10.32,[-76221881710870881],2025-01-06 11:52:23,₽,"",0,2955,3738
2025-01-12 16:40:44.722774,2025-01-12 16:40:44.722786,166107,2218603206,Компенсация за пакеты,17,"[-3989400460224065642,-8348921183976692413]",2025-01-06 11:52:23,₽,"",0,2956,3888
2025-01-12 16:40:44.722939,2025-01-12 16:40:44.722951,166108,2218602791,Компенсация сейф пакетов,3,[-602158943688399555],2025-01-06 11:52:15,₽,"",0,2933,
2025-01-12 16:40:44.723103,2025-01-12 16:40:44.723115,166109,2218602772,Компенсация сейф пакетов,4.5,[-7221643069178295685],2025-01-06 11:52:15,₽,"",0,2948,
2025-01-12 16:40:44.723355,2025-01-12 16:40:44.723367,166110,2218602857,Компенсация сейф пакетов,3,[-1594088551084276520],2025-01-06 11:52:15,₽,"",0,2958,
2025-01-12 16:40:44.723518,2025-01-12 16:40:44.72353,166111,2218602656,Продажа,12.65,[-7776391305846050996],2025-01-06 11:52:12,₽,"",0,2953,3878
2025-01-12 16:40:44.723682,2025-01-12 16:40:44.723694,166112,2218602678,Компенсация за пакеты,8,[-470831359737509820],2025-01-06 11:52:11,₽,"",0,2967,3947
2025-01-12 16:40:44.723847,2025-01-12 16:40:44.723859,166113,2218602574,Компенсация за пакеты,13,"[-3341598620111114284,-4760807922778482943]",2025-01-06 11:52:11,₽,"",0,2956,3888
2025-01-12 16:40:44.72401,2025-01-12 16:40:44.724022,166114,2218602390,Продажа,36.97,[-3940672193601921280],2025-01-06 11:52:11,₽,"",0,2950,3857
2025-01-12 16:40:44.724247,2025-01-12 16:40:44.724259,166115,2218602463,Продажа,43.55,[-8220573877379850122],2025-01-06 11:52:11,₽,"",0,2956,3888
2025-01-12 16:40:44.724422,2025-01-12 16:40:44.724438,166116,2218602297,Мотивация за переупаковку товара,10,[-7221643069178295685],2025-01-06 11:52:08,₽,"",0,2948,
2025-01-12 16:40:44.724991,2025-01-12 16:40:44.725006,166117,2218602227,Мотивация за переупаковку товара,10,[-602158943688399555],2025-01-06 11:52:08,₽,"",0,2933,
2025-01-12 16:40:44.725276,2025-01-12 16:40:44.725288,166118,2218602145,Компенсация за пакеты,5,[-3057417247243986911],2025-01-06 11:52:05,₽,"",0,2951,3865
2025-01-12 16:40:44.725453,2025-01-12 16:40:44.725465,166119,2218602005,Компенсация за пакеты,21,"[-3178957921161063792,-2591212880946680731]",2025-01-06 11:52:04,₽,"",0,2950,3857
2025-01-12 16:40:44.725622,2025-01-12 16:40:44.725634,166120,2218602001,Продажа,44.97,[-8940071966795517833],2025-01-06 11:52:04,₽,"",0,2936,3802
2025-01-12 16:40:44.725834,2025-01-12 16:40:44.72585,166121,2218601806,Продажа,39.83,[-5511148129515707155],2025-01-06 11:52:04,₽,"",0,2950,3857
2025-01-12 16:40:44.726089,2025-01-12 16:40:44.726105,166122,2218601934,Компенсация за пакеты,5,[-5525774500779696053],2025-01-06 11:52:04,₽,"",0,2956,3890
2025-01-12 16:40:44.726425,2025-01-12 16:40:44.726438,166123,2218601845,Компенсация за пакеты,13,[-3531235556557021291],2025-01-06 11:52:03,₽,"",0,2941,3817
2025-01-12 16:40:44.726595,2025-01-12 16:40:44.726719,166124,2218601832,Продажа,24.94,[-471324125916198131],2025-01-06 11:52:03,₽,"",0,2967,3947
